Donor,Replicate,Condition,Group,Tissue,Target cell,Layer,Distance to annotation with Epithelium µm,Distance to annotation with Baseline µm
2502,4,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,45.8965,7.1804
2502,4,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,145.0549,3.5288
2502,4,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,136.1716,5.1218
2502,4,Circumcised,Non infected,Shaft,CD4,Epithelium,29.902,4.0692
2502,4,Circumcised,Non infected,Shaft,CD4,Epithelium,144.4252,7.7339
2502,4,Circumcised,Non infected,Shaft,CD4,Epithelium,48.9708,57.2419
2502,4,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,59.0293,4.5321
2502,4,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,71.8518,4.5685
2502,4,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,84.5748,6.9095
2502,4,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,40.7963,4.5221
2502,4,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,91.6263,5.3105
2502,4,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,86.1298,5.1114
2502,4,Circumcised,Non infected,Shaft,CCR10,Epithelium,71.4787,9.3548
2502,4,Circumcised,Non infected,Shaft,CCR10,Epithelium,67.1858,16.1203
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,200.75,77.4246
2519,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,90.6442,21.1683
2519,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,165.2885,22.8297
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,69.6701,5.6714
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,126.0534,37.556
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Connective,111.5937,7.759
2519,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,33.891,34.3715
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,78.8022,8.3808
2519,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,34.456,33.5791
2519,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,106.2919,4.3244
2519,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,63.9986,42.7647
2519,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,11.5088,91.6836
2519,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,101.548,3.8594
2519,1,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,58.1562,63.2767
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,44.0698,25.1115
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,98.8514,2.698
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,81.5885,14.2803
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,93.1723,4.6779
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,77.8726,29.7757
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,31.8878,54.8564
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,180.7034,6.4882
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,123.3768,4.859
2519,1,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,56.5317,50.5883
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,115.0006,22.3825
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,116.9612,22.4176
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,161.9865,47.9764
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,136.1594,16.4801
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,107.1097,16.7515
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,106.5165,17.1219
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,193.8921,101.1859
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,347.0093,179.6186
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,337.8104,171.1269
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Connective,210.9359,92.9696
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,113.8001,34.025
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,109.8957,33.7096
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,82.4833,11.3006
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,70.8794,50.4078
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,122.6223,29.4694
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,205.4825,55.0561
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,339.564,190.2468
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,362.4189,219.4066
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,365.6366,220.8823
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,176.485,22.9272
2519,2,Uncircumcised,4h,Glans,CD4+CCR10,Epithelium,27.281,61.5311
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,84.3152,6.4361
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,50.1783,50.7574
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,91.4515,5.494
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,97.4949,5.5247
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,46.8324,41.3217
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,150.8278,6.3192
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,193.4276,6.748
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,152.5045,5.5638
2519,2,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,145.0217,4.1346
2519,2,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,62.7239,26.2212
2519,3,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,83.4506,17.5936
2519,3,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,186.0487,39.1533
2519,3,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,133.1564,32.1185
2519,3,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,84.2113,5.2036
2519,3,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,107.8579,25.0471
2519,3,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,126.9983,35.6779
2519,3,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Connective,87.2522,7.2569
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Connective,186.5251,63.4753
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Connective,133.7836,40.7197
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Connective,138.4672,43.9126
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Connective,90.7101,19.5412
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Connective,126.7343,44.8101
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Connective,98.4336,15.943
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Connective,137.6931,22.8275
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Connective,139.8492,13.6336
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Connective,259.1255,156.9348
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Connective,144.2227,44.5364
2519,3,Uncircumcised,4h,Glans,CD4+CCR10,Connective,130.8029,35.7098
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,96.8865,5.1786
2519,3,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,42.0727,41.5101
2519,3,Uncircumcised,4h,Glans,CD4+CD3+CCR10,Epithelium,38.7218,44.6075
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,68.2144,44.4421
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,62.9488,46.8146
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,56.9211,3.9001
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,16.2159,64.7716
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,29.2811,53.3294
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,78.6415,3.7185
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,71.2015,7.7938
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,64.1063,7.9911
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,62.6495,7.8537
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,81.7773,8.4756
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,33.3506,45.6986
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,67.0216,5.4801
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,37.4707,6.4556
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,21.1329,12.7321
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,30.2486,45.3043
2519,3,Uncircumcised,4h,Glans,CD3+CCR10,Epithelium,77.7484,52.4044
2519,1,Uncircumcised,Non infected,Glans,CD4,Connective,154.3028,46.3426
2519,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,167.1982,44.4427
2519,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,263.1619,120.5591
2519,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,195.2932,57.6027
2519,1,Uncircumcised,Non infected,Glans,CD4,Connective,133.3143,20.1313
2519,1,Uncircumcised,Non infected,Glans,CD4,Connective,60.8811,8.6544
2519,1,Uncircumcised,Non infected,Glans,CD4,Connective,65.8266,13.3448
2519,1,Uncircumcised,Non infected,Glans,CD4,Connective,202.3069,10.1623
2519,1,Uncircumcised,Non infected,Glans,CD4,Connective,100.0156,27.817
2519,1,Uncircumcised,Non infected,Glans,CD4,Connective,178.4989,43.6427
2519,1,Uncircumcised,Non infected,Glans,CD4,Connective,152.7137,49.7655
2519,1,Uncircumcised,Non infected,Glans,CD4,Connective,97.9186,15.2452
2519,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,141.5566,37.7891
2519,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,195.6911,51.7367
2519,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,188.7783,46.3763
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,227.4485,35.5463
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,120.5338,13.5263
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,150.5123,46.9436
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,119.1306,5.5641
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,123.1255,7.5837
2519,1,Uncircumcised,Non infected,Glans,CD4,Epithelium,9.3047,68.2962
2519,1,Uncircumcised,Non infected,Glans,CD4,Epithelium,42.7395,11.4405
2519,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,38.9541,63.1707
2519,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,59.5239,41.3017
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,70.5229,32.0279
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,97.9545,5.7877
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,102.616,8.8796
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,99.0154,7.3252
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,116.6179,5.0213
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,116.8759,6.4456
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,152.6469,6.2951
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,202.6986,9.8427
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,78.8171,38.6418
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,15.2636,47.7615
2519,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,152.3138,6.4658
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,137.9654,4.166
2519,2,Uncircumcised,Non infected,Glans,CD4,Connective,188.0192,13.5835
2519,2,Uncircumcised,Non infected,Glans,CD4,Connective,148.7139,42.9005
2519,2,Uncircumcised,Non infected,Glans,CD4,Connective,131.4241,16.4627
2519,2,Uncircumcised,Non infected,Glans,CD4,Connective,155.5022,99.436
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,118.3278,68.0157
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,155.3323,20.6817
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,120.8852,17.3524
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,177.5342,67.576
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,182.5572,119.7842
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,48.1352,21.1541
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,106.6124,52.1326
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,219.7805,97.7626
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,118.2206,33.9852
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,88.7251,4.9612
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,30.9601,44.0798
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,100.0413,7.7361
2519,2,Uncircumcised,Non infected,Glans,CD4,Epithelium,38.086,57.4507
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,112.6098,19.7107
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,85.5466,103.4429
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,79.0106,158.7834
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,140.8055,12.5053
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,166.5365,7.0717
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,107.8397,111.8069
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,98.4981,35.093
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,125.1858,6.6875
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,180.7655,6.5195
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,61.6126,85.5498
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,12.4194,62.2588
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,28.5929,3.9741
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,104.3075,16.5855
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,137.0607,4.892
2519,2,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,104.2067,109.6165
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,158.0881,17.6389
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,50.6369,28.4419
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,113.3713,17.1868
2519,2,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,26.4772,63.9751
2519,1,Uncircumcised,4h,Shaft,CD4+CCR10,Connective,64.5143,10.7127
2519,1,Uncircumcised,4h,Shaft,CD3+CCR10,Connective,61.4567,10.2522
2519,1,Uncircumcised,4h,Shaft,CD4,Connective,32.6243,7.1467
2519,1,Uncircumcised,4h,Shaft,CD4,Connective,82.7409,13.6477
2519,1,Uncircumcised,4h,Shaft,CD3+CCR10,Connective,63.2538,8.8301
2519,1,Uncircumcised,4h,Shaft,CD3+CCR10,Connective,109.0441,26.2921
2519,1,Uncircumcised,4h,Shaft,CD3+CCR10,Connective,82.0172,22.3253
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,30.5746,4.865
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,37.9556,7.6058
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,40.7406,8.6923
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,41.3924,5.798
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,51.7579,18.3474
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,48.7171,13.6908
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,71.3115,37.793
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,85.3845,51.0625
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,84.2888,48.9903
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,120.2765,83.8818
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,108.763,67.6727
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,112.1476,73.6496
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,122.6207,68.4803
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,152.383,95.2902
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,108.2812,51.5564
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,108.4417,47.9329
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,152.0739,53.5556
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,48.4902,19.4888
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,50.8507,5.8398
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Connective,77.6566,5.4719
2519,1,Uncircumcised,4h,Shaft,CD4+CCR10,Connective,50.6376,5.488
2519,1,Uncircumcised,4h,Shaft,CD4+CCR10,Connective,57.4644,17.7195
2519,1,Uncircumcised,4h,Shaft,CD4+CCR10,Connective,41.6189,15.6256
2519,1,Uncircumcised,4h,Shaft,CD4+CCR10,Connective,111.6476,29.5897
2519,1,Uncircumcised,4h,Shaft,CD4,Connective,129.2777,11.8814
2519,1,Uncircumcised,4h,Shaft,CD3+CCR10,Connective,78.7016,14.0925
2519,1,Uncircumcised,4h,Shaft,CD3+CCR10,Connective,84.2212,10.5388
2519,1,Uncircumcised,4h,Shaft,CD4,Epithelium,22.6366,36.8591
2519,1,Uncircumcised,4h,Shaft,CD4,Epithelium,22.3727,47.5974
2519,1,Uncircumcised,4h,Shaft,CD4,Epithelium,27.2521,41.8139
2519,1,Uncircumcised,4h,Shaft,CD3+CCR10,Epithelium,46.2739,32.3381
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Epithelium,42.0882,5.9556
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Epithelium,43.137,7.2782
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Epithelium,34.7008,39.5247
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Epithelium,25.8189,48.5033
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Epithelium,30.7022,48.7715
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Epithelium,70.8451,12.192
2519,1,Uncircumcised,4h,Shaft,CD4+CD3+CCR10,Epithelium,45.6329,4.2638
2519,1,Uncircumcised,4h,Shaft,CD4+CCR10,Epithelium,31.2183,54.7938
2519,1,Uncircumcised,4h,Shaft,CD3+CCR10,Epithelium,73.5376,59.4794
2519,1,Uncircumcised,4h,Shaft,CD3+CCR10,Epithelium,56.5493,6.4491
2519,1,Uncircumcised,Non infected,Shaft,CD4,Connective,89.6774,14.4734
2519,1,Uncircumcised,Non infected,Shaft,CD4,Connective,84.7377,11.6377
2519,1,Uncircumcised,Non infected,Shaft,CD4,Connective,94.9738,21.1586
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,105.9007,59.8826
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,102.4645,64.277
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,69.1773,6.5795
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,101.5946,38.4656
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,108.4712,27.8736
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,100.4428,23.4468
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,91.7219,14.3505
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,101.2646,23.9896
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,119.984,71.053
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,90.326,6.9096
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,79.4866,12.7916
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,51.8453,13.6221
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,48.3507,23.1431
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,100.0479,9.7937
2519,1,Uncircumcised,Non infected,Shaft,CD4,Connective,99.2373,29.2972
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,58.6323,13.3381
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,108.7845,30.4153
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,98.4527,42.7054
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,52.2419,11.6033
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,83.8625,5.5692
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,79.7842,14.0101
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,92.2653,50.3216
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,74.2552,11.5604
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,50.9961,5.7903
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,51.4785,13.2937
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,62.9707,9.2424
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,64.7767,7.5346
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,41.6061,3.3204
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,58.3798,9.5995
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,78.0137,27.5722
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,115.4677,58.4776
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,209.2094,162.7757
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,110.9103,16.5898
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,128.3034,96.0034
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,86.0239,20.2936
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,93.9239,23.2445
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,106.5509,23.2101
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,80.582,21.6418
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,80.7995,22.2561
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,55.5782,11.8186
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,48.4748,5.8641
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,67.8585,13.6563
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,98.8271,23.019
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,115.2204,23.829
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,165.9218,92.2647
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,105.3357,10.964
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,56.7982,12.6008
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,59.7599,6.399
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,109.6768,52.9585
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,90.7395,8.5092
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,102.6383,20.2027
2519,1,Uncircumcised,Non infected,Shaft,CD4,Epithelium,7.5452,60.3108
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,32.5559,8.3165
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,26.5506,7.4154
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,74.028,5.9758
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,56.2852,52.9404
2519,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Epithelium,17.9753,26.1988
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,65.0188,55.3577
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,61.1143,55.9562
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,73.1006,36.6869
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,72.5124,36.6845
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,52.7766,62.7955
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,49.2496,28.1531
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,66.2489,7.6966
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,8.3665,27.1572
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,40.6693,14.0032
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,31.0219,24.3203
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,67.7195,4.4895
2519,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,36.6474,9.0644
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,29.075,10.8631
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,79.7955,34.4035
2519,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,55.756,14.1158
